pair,cat_set,an_set,formula,score
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 52,83,52,(Bi1.00)2(Te1.00)3,0.193306631144729
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
83 × 34,83,34,(Bi1.00)2(Se1.00)3,0.08418504250529618
